sex_F,sex_M,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,higher_no,higher_yes,romantic_no,romantic_yes,age,Medu,Fedu,studytime,failures,famrel,freetime,goout,health,absences,avg_grade,alc
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4285714285714284,0.5,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.0,0.10666666666666667,0.32692307692307687,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4285714285714284,1.0,1.0,0.3333333333333333,0.0,0.5,0.25,0.25,1.0,0.0,0.15384615384615383,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,1.0,0.75,0.6666666666666667,0.0,0.5,0.75,0.75,0.75,0.0,0.6923076923076923,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2857142857142856,0.5,0.5,0.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.10666666666666667,0.5,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.25,0.25,0.0,0.3333333333333333,0.75,0.75,0.75,1.0,0.02666666666666667,0.3846153846153846,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.75,0.5,0.3333333333333333,0.0,1.0,0.5,0.75,0.5,0.02666666666666667,0.9230769230769229,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2857142857142856,0.75,0.25,0.3333333333333333,1.0,1.0,0.75,0.75,1.0,0.02666666666666667,0.423076923076923,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142856,0.25,0.25,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.0,0.17307692307692304,0.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.75,1.0,0.3333333333333333,0.0,1.0,0.75,1.0,1.0,0.02666666666666667,0.4807692307692307,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,1.0,0.02666666666666667,0.28846153846153844,1.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5714285714285712,0.5,0.25,0.0,1.0,0.75,0.75,0.5,1.0,0.05333333333333334,0.423076923076923,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.0,0.75,0.5,1.0,0.25,0.3466666666666667,0.28846153846153844,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,1.0,0.02666666666666667,0.596153846153846,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.25,0.25,0.3333333333333333,0.0,0.5,0.75,0.25,1.0,0.24000000000000002,0.34615384615384603,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.5,0.75,0.5,0.75,0.08,0.6923076923076923,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.6666666666666667,0.0,0.75,1.0,0.25,0.5,0.0,0.8076923076923076,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.5,0.25,0.0,0.0,0.75,0.75,0.25,1.0,0.0,0.5384615384615383,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4285714285714284,0.5,0.5,0.3333333333333333,0.0,0.5,0.5,0.5,0.75,0.0,0.6538461538461537,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.25,0.3333333333333333,0.0,1.0,0.75,0.25,1.0,0.10666666666666667,0.4423076923076923,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4285714285714284,0.75,1.0,0.3333333333333333,0.0,0.75,0.5,0.5,1.0,0.08,0.8653846153846152,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4285714285714284,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.75,0.25,0.25,0.02666666666666667,0.4807692307692307,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.75,0.5,0.75,0.75,0.02666666666666667,0.596153846153846,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142856,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,1.0,0.5,0.2,0.6346153846153846,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4285714285714284,0.75,0.5,0.0,0.0,0.75,0.75,1.0,1.0,0.10666666666666667,0.34615384615384603,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2857142857142856,0.5,0.25,0.0,1.0,0.75,1.0,0.0,0.5,0.0,0.46153846153846156,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.25,0.25,0.3333333333333333,1.0,0.5,0.75,0.5,0.0,0.0,0.34615384615384603,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.0,1.0,0.5,0.25,0.25,0.0,0.5,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,0.5,0.25,0.0,0.0,0.75,1.0,0.25,1.0,0.26666666666666666,0.6346153846153846,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.5,1.0,0.02666666666666667,0.7307692307692306,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4285714285714284,0.75,1.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.25,0.12000000000000001,0.7307692307692306,1.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2857142857142856,0.5,0.25,0.0,0.3333333333333333,0.5,0.5,0.25,1.0,0.10666666666666667,0.40384615384615385,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142856,0.5,0.5,0.0,0.0,0.5,0.75,0.75,1.0,0.02666666666666667,0.6346153846153846,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.25,0.25,0.3333333333333333,0.0,1.0,0.5,0.5,0.5,0.0,0.596153846153846,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285712,1.0,1.0,0.0,0.3333333333333333,0.5,0.25,1.0,1.0,0.06666666666666667,0.5,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4285714285714284,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.5,0.25,1.0,0.12000000000000001,0.32692307692307687,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2857142857142856,0.75,0.5,0.0,0.0,0.75,0.5,0.5,0.0,0.06666666666666667,0.5192307692307692,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1428571428571428,0.75,0.75,0.0,0.0,0.75,0.5,0.25,1.0,0.05333333333333334,0.46153846153846156,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.5,0.5,0.3333333333333333,0.0,0.75,0.75,0.75,0.5,0.0,0.6538461538461537,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,0.75,0.25,0.0,0.0,1.0,0.5,0.25,1.0,0.02666666666666667,0.6538461538461537,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,0.5,0.25,0.0,0.0,0.75,1.0,0.25,1.0,0.05333333333333334,0.4807692307692307,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.0,0.5,0.6666666666666667,0.0,0.5,0.5,0.5,0.25,0.0,0.7499999999999999,1.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4285714285714284,0.75,1.0,0.3333333333333333,0.0,0.75,0.25,1.0,0.0,0.08,0.8269230769230768,1.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4285714285714284,0.5,0.25,0.0,0.3333333333333333,0.5,0.25,1.0,1.0,0.05333333333333334,0.3653846153846153,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,1.0,0.6666666666666667,0.0,1.0,0.75,1.0,0.75,0.05333333333333334,0.7884615384615383,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2857142857142856,1.0,1.0,0.3333333333333333,0.0,0.25,0.5,0.75,0.0,0.0,0.8076923076923076,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,1.0,1.0,0.6666666666666667,0.0,0.5,0.25,0.5,0.25,0.08,0.7115384615384615,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4285714285714284,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.08,0.5384615384615383,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2857142857142856,1.0,0.75,0.3333333333333333,0.0,0.5,0.25,0.5,0.5,0.0,0.6538461538461537,0.0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,0.3333333333333333,0.0,0.75,0.75,0.0,0.0,0.0,0.673076923076923,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.75,0.25,0.0,0.0,0.25,0.75,1.0,0.25,0.04,0.8076923076923076,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4285714285714284,0.75,0.75,0.3333333333333333,0.0,1.0,0.5,0.75,1.0,0.0,0.46153846153846156,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2857142857142856,0.5,0.25,0.0,0.0,0.5,0.25,0.25,1.0,0.10666666666666667,0.5384615384615383,0.0
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1428571428571428,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.25,0.25,0.06666666666666667,0.5384615384615383,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4285714285714284,0.75,0.5,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.5576923076923076,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1428571428571428,1.0,0.5,0.3333333333333333,0.0,0.75,1.0,0.0,1.0,0.02666666666666667,0.8076923076923076,1.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1428571428571428,0.5,0.25,0.3333333333333333,0.0,0.75,0.25,0.5,1.0,0.0,0.7499999999999999,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1428571428571428,1.0,0.25,0.3333333333333333,0.0,1.0,0.5,0.5,1.0,0.0,0.6923076923076923,0.0
